pdt_number,junk,Datetime,depth,mintemp,maxtemp,meantemp,junk2,junk3
6,junk,10/09/2017 00:00:00,256.000000,12.20,12.20,12.2,99999,99999
6,junk,10/09/2017 00:00:00,464.000000,11.00,11.00,11.0,99999,99999
6,junk,10/09/2017 00:00:00,536.000000,10.60,10.60,10.6,99999,99999
6,junk,10/09/2017 00:00:00,664.000000,9.80,9.80,9.8,99999,99999
6,junk,10/09/2017 00:00:00,728.000000,9.60,9.60,9.6,99999,99999
7,junk,10/12/2017 00:00:00,0.000000,16.40,17.00,16.7,99999,99999
7,junk,10/12/2017 00:00:00,40.000000,15.80,17.00,16.4,99999,99999
7,junk,10/12/2017 00:00:00,152.000000,12.80,13.00,12.9,99999,99999
7,junk,10/12/2017 00:00:00,200.000000,12.60,12.60,12.6,99999,99999
7,junk,10/12/2017 00:00:00,312.000000,12.00,12.20,12.1,99999,99999
7,junk,10/12/2017 00:00:00,432.000000,11.40,11.40,11.4,99999,99999
7,junk,10/12/2017 00:00:00,512.000000,10.80,11.00,10.9,99999,99999
7,junk,10/12/2017 00:00:00,560.000000,10.60,10.60,10.6,99999,99999
8,junk,10/14/2017 00:00:00,0.000000,16.60,17.00,16.8,99999,99999
8,junk,10/14/2017 00:00:00,24.000000,16.60,17.20,16.9,99999,99999
8,junk,10/14/2017 00:00:00,80.000000,13.80,15.60,14.7,99999,99999
8,junk,10/14/2017 00:00:00,128.000000,12.80,13.40,13.100000000000001,99999,99999
8,junk,10/14/2017 00:00:00,192.000000,12.20,12.40,12.3,99999,99999
8,junk,10/14/2017 00:00:00,256.000000,12.20,12.20,12.2,99999,99999
8,junk,10/14/2017 00:00:00,320.000000,11.80,11.80,11.8,99999,99999
8,junk,10/14/2017 00:00:00,352.000000,11.60,11.60,11.6,99999,99999
9,junk,10/15/2017 00:00:00,0.000000,16.00,17.20,16.6,99999,99999
9,junk,10/15/2017 00:00:00,8.000000,15.80,17.20,16.5,99999,99999
9,junk,10/15/2017 00:00:00,40.000000,15.40,17.20,16.3,99999,99999
9,junk,10/15/2017 00:00:00,64.000000,14.60,17.20,15.899999999999999,99999,99999
9,junk,10/15/2017 00:00:00,96.000000,13.80,14.80,14.3,99999,99999
9,junk,10/15/2017 00:00:00,128.000000,13.40,14.20,13.8,99999,99999
9,junk,10/15/2017 00:00:00,152.000000,13.00,13.40,13.2,99999,99999
9,junk,10/15/2017 00:00:00,184.000000,13.20,13.20,13.2,99999,99999
10,junk,10/16/2017 00:00:00,0.000000,15.80,17.40,16.6,99999,99999
10,junk,10/16/2017 00:00:00,40.000000,15.40,17.40,16.4,99999,99999
10,junk,10/16/2017 00:00:00,136.000000,13.40,13.80,13.600000000000001,99999,99999
10,junk,10/16/2017 00:00:00,224.000000,12.40,12.60,12.5,99999,99999
10,junk,10/16/2017 00:00:00,400.000000,10.40,10.80,10.600000000000001,99999,99999
10,junk,10/16/2017 00:00:00,480.000000,9.80,10.00,9.9,99999,99999
10,junk,10/16/2017 00:00:00,544.000000,9.60,9.60,9.6,99999,99999
10,junk,10/16/2017 00:00:00,640.000000,9.00,9.20,9.1,99999,99999
11,junk,10/17/2017 00:00:00,0.000000,16.60,17.80,17.200000000000003,99999,99999
11,junk,10/17/2017 00:00:00,8.000000,16.80,17.80,17.3,99999,99999
11,junk,10/17/2017 00:00:00,24.000000,16.80,17.80,17.3,99999,99999
11,junk,10/17/2017 00:00:00,40.000000,16.80,17.80,17.3,99999,99999
11,junk,10/17/2017 00:00:00,56.000000,16.60,17.80,17.200000000000003,99999,99999
11,junk,10/17/2017 00:00:00,72.000000,16.00,17.80,16.9,99999,99999
11,junk,10/17/2017 00:00:00,88.000000,15.00,16.20,15.6,99999,99999
11,junk,10/17/2017 00:00:00,104.000000,14.60,15.20,14.899999999999999,99999,99999
12,junk,10/18/2017 00:00:00,0.000000,17.20,17.60,17.4,99999,99999
12,junk,10/18/2017 00:00:00,8.000000,17.20,17.60,17.4,99999,99999
12,junk,10/18/2017 00:00:00,24.000000,17.20,17.60,17.4,99999,99999
12,junk,10/18/2017 00:00:00,48.000000,16.80,17.60,17.200000000000003,99999,99999
12,junk,10/18/2017 00:00:00,72.000000,15.20,17.60,16.4,99999,99999
12,junk,10/18/2017 00:00:00,96.000000,14.40,16.00,15.2,99999,99999
12,junk,10/18/2017 00:00:00,112.000000,13.80,14.00,13.9,99999,99999
12,junk,10/18/2017 00:00:00,136.000000,13.00,13.00,13.0,99999,99999
13,junk,10/20/2017 00:00:00,0.000000,17.80,18.40,18.1,99999,99999
13,junk,10/20/2017 00:00:00,8.000000,17.80,18.40,18.1,99999,99999
13,junk,10/20/2017 00:00:00,40.000000,17.40,18.40,17.9,99999,99999
13,junk,10/20/2017 00:00:00,56.000000,17.20,18.40,17.799999999999997,99999,99999
13,junk,10/20/2017 00:00:00,72.000000,17.00,18.40,17.7,99999,99999
13,junk,10/20/2017 00:00:00,104.000000,16.00,16.20,16.1,99999,99999
13,junk,10/20/2017 00:00:00,128.000000,15.80,16.00,15.9,99999,99999
13,junk,10/20/2017 00:00:00,144.000000,15.60,15.80,15.7,99999,99999
14,junk,10/23/2017 00:00:00,0.000000,16.60,17.40,17.0,99999,99999
14,junk,10/23/2017 00:00:00,16.000000,16.60,17.40,17.0,99999,99999
14,junk,10/23/2017 00:00:00,48.000000,16.40,17.40,16.9,99999,99999
14,junk,10/23/2017 00:00:00,80.000000,14.60,16.60,15.600000000000001,99999,99999
14,junk,10/23/2017 00:00:00,120.000000,13.80,14.40,14.100000000000001,99999,99999
14,junk,10/23/2017 00:00:00,152.000000,13.40,14.00,13.7,99999,99999
14,junk,10/23/2017 00:00:00,208.000000,12.60,13.00,12.8,99999,99999
14,junk,10/23/2017 00:00:00,232.000000,12.60,12.60,12.6,99999,99999
15,junk,10/24/2017 00:00:00,0.000000,15.80,17.20,16.5,99999,99999
15,junk,10/24/2017 00:00:00,56.000000,15.80,17.20,16.5,99999,99999
15,junk,10/24/2017 00:00:00,96.000000,15.00,16.40,15.7,99999,99999
15,junk,10/24/2017 00:00:00,168.000000,13.60,15.20,14.399999999999999,99999,99999
15,junk,10/24/2017 00:00:00,264.000000,12.20,13.80,13.0,99999,99999
15,junk,10/24/2017 00:00:00,312.000000,11.60,13.20,12.399999999999999,99999,99999
15,junk,10/24/2017 00:00:00,424.000000,10.80,12.20,11.5,99999,99999
15,junk,10/24/2017 00:00:00,472.000000,11.40,11.40,11.4,99999,99999
16,junk,10/25/2017 00:00:00,0.000000,16.60,18.00,17.3,99999,99999
16,junk,10/25/2017 00:00:00,8.000000,17.00,17.80,17.4,99999,99999
16,junk,10/25/2017 00:00:00,32.000000,17.20,17.80,17.5,99999,99999
16,junk,10/25/2017 00:00:00,48.000000,17.40,17.80,17.6,99999,99999
16,junk,10/25/2017 00:00:00,72.000000,17.00,17.60,17.3,99999,99999
16,junk,10/25/2017 00:00:00,96.000000,15.80,15.80,15.8,99999,99999
16,junk,10/25/2017 00:00:00,112.000000,15.40,15.60,15.5,99999,99999
16,junk,10/25/2017 00:00:00,136.000000,15.20,15.20,15.2,99999,99999
17,junk,10/26/2017 00:00:00,0.000000,16.60,17.80,17.200000000000003,99999,99999
17,junk,10/26/2017 00:00:00,8.000000,16.60,17.80,17.200000000000003,99999,99999
17,junk,10/26/2017 00:00:00,56.000000,16.60,17.80,17.200000000000003,99999,99999
17,junk,10/26/2017 00:00:00,80.000000,15.20,17.00,16.1,99999,99999
17,junk,10/26/2017 00:00:00,88.000000,15.00,17.00,16.0,99999,99999
17,junk,10/26/2017 00:00:00,120.000000,14.80,15.40,15.100000000000001,99999,99999
17,junk,10/26/2017 00:00:00,160.000000,14.60,14.80,14.7,99999,99999
17,junk,10/26/2017 00:00:00,176.000000,14.40,14.40,14.4,99999,99999
18,junk,10/28/2017 00:00:00,0.000000,14.60,18.60,16.6,99999,99999
18,junk,10/28/2017 00:00:00,8.000000,14.60,18.60,16.6,99999,99999
18,junk,10/28/2017 00:00:00,40.000000,14.60,18.60,16.6,99999,99999
18,junk,10/28/2017 00:00:00,64.000000,14.60,18.60,16.6,99999,99999
18,junk,10/28/2017 00:00:00,80.000000,14.60,18.60,16.6,99999,99999
18,junk,10/28/2017 00:00:00,96.000000,14.60,18.40,16.5,99999,99999
18,junk,10/28/2017 00:00:00,120.000000,14.20,17.80,16.0,99999,99999
18,junk,10/28/2017 00:00:00,152.000000,16.80,17.00,16.9,99999,99999
19,junk,10/30/2017 00:00:00,0.000000,18.00,18.60,18.3,99999,99999
19,junk,10/30/2017 00:00:00,8.000000,18.00,18.60,18.3,99999,99999
19,junk,10/30/2017 00:00:00,40.000000,18.00,18.60,18.3,99999,99999
19,junk,10/30/2017 00:00:00,64.000000,18.00,18.60,18.3,99999,99999
19,junk,10/30/2017 00:00:00,96.000000,17.80,18.40,18.1,99999,99999
19,junk,10/30/2017 00:00:00,120.000000,17.00,18.00,17.5,99999,99999
19,junk,10/30/2017 00:00:00,168.000000,16.00,16.20,16.1,99999,99999
19,junk,10/30/2017 00:00:00,184.000000,15.80,15.80,15.8,99999,99999
20,junk,11/01/2017 00:00:00,0.000000,18.20,18.40,18.299999999999997,99999,99999
20,junk,11/01/2017 00:00:00,8.000000,18.00,18.40,18.2,99999,99999
20,junk,11/01/2017 00:00:00,32.000000,17.80,18.40,18.1,99999,99999
20,junk,11/01/2017 00:00:00,56.000000,17.80,18.40,18.1,99999,99999
20,junk,11/01/2017 00:00:00,80.000000,17.40,18.40,17.9,99999,99999
20,junk,11/01/2017 00:00:00,104.000000,17.40,18.40,17.9,99999,99999
20,junk,11/01/2017 00:00:00,128.000000,17.40,18.20,17.799999999999997,99999,99999
20,junk,11/01/2017 00:00:00,160.000000,17.40,17.40,17.4,99999,99999
21,junk,11/09/2017 00:00:00,0.000000,18.20,18.40,18.299999999999997,99999,99999
21,junk,11/09/2017 00:00:00,8.000000,18.20,18.40,18.299999999999997,99999,99999
21,junk,11/09/2017 00:00:00,40.000000,18.20,18.40,18.299999999999997,99999,99999
21,junk,11/09/2017 00:00:00,64.000000,18.20,18.40,18.299999999999997,99999,99999
21,junk,11/09/2017 00:00:00,96.000000,18.00,18.60,18.3,99999,99999
21,junk,11/09/2017 00:00:00,128.000000,17.80,18.00,17.9,99999,99999
21,junk,11/09/2017 00:00:00,152.000000,17.00,17.40,17.2,99999,99999
21,junk,11/09/2017 00:00:00,184.000000,16.00,16.20,16.1,99999,99999
22,junk,11/10/2017 00:00:00,0.000000,18.00,18.20,18.1,99999,99999
22,junk,11/10/2017 00:00:00,8.000000,18.00,18.20,18.1,99999,99999
22,junk,11/10/2017 00:00:00,32.000000,18.00,18.20,18.1,99999,99999
22,junk,11/10/2017 00:00:00,48.000000,18.00,18.20,18.1,99999,99999
22,junk,11/10/2017 00:00:00,72.000000,18.00,18.20,18.1,99999,99999
22,junk,11/10/2017 00:00:00,104.000000,17.80,18.20,18.0,99999,99999
22,junk,11/10/2017 00:00:00,112.000000,17.80,18.20,18.0,99999,99999
22,junk,11/10/2017 00:00:00,144.000000,17.60,17.60,17.6,99999,99999
23,junk,11/11/2017 00:00:00,0.000000,18.00,18.20,18.1,99999,99999
23,junk,11/11/2017 00:00:00,8.000000,18.00,18.20,18.1,99999,99999
23,junk,11/11/2017 00:00:00,24.000000,18.00,18.20,18.1,99999,99999
23,junk,11/11/2017 00:00:00,56.000000,18.00,18.00,18.0,99999,99999
23,junk,11/11/2017 00:00:00,72.000000,18.00,18.00,18.0,99999,99999
23,junk,11/11/2017 00:00:00,96.000000,17.80,18.20,18.0,99999,99999
23,junk,11/11/2017 00:00:00,120.000000,17.60,18.20,17.9,99999,99999
23,junk,11/11/2017 00:00:00,136.000000,17.60,17.60,17.6,99999,99999
24,junk,11/12/2017 00:00:00,0.000000,17.80,18.00,17.9,99999,99999
24,junk,11/12/2017 00:00:00,8.000000,17.80,18.00,17.9,99999,99999
24,junk,11/12/2017 00:00:00,24.000000,17.80,18.00,17.9,99999,99999
24,junk,11/12/2017 00:00:00,40.000000,17.80,18.00,17.9,99999,99999
24,junk,11/12/2017 00:00:00,56.000000,17.80,18.00,17.9,99999,99999
24,junk,11/12/2017 00:00:00,80.000000,17.80,18.00,17.9,99999,99999
24,junk,11/12/2017 00:00:00,88.000000,17.80,18.00,17.9,99999,99999
24,junk,11/12/2017 00:00:00,112.000000,17.80,18.20,18.0,99999,99999
25,junk,11/13/2017 00:00:00,0.000000,17.60,18.00,17.8,99999,99999
25,junk,11/13/2017 00:00:00,8.000000,17.60,18.00,17.8,99999,99999
25,junk,11/13/2017 00:00:00,24.000000,17.60,18.00,17.8,99999,99999
25,junk,11/13/2017 00:00:00,40.000000,17.60,18.00,17.8,99999,99999
25,junk,11/13/2017 00:00:00,56.000000,17.60,18.00,17.8,99999,99999
25,junk,11/13/2017 00:00:00,72.000000,17.80,17.80,17.8,99999,99999
25,junk,11/13/2017 00:00:00,88.000000,17.80,18.00,17.9,99999,99999
25,junk,11/13/2017 00:00:00,104.000000,17.60,17.80,17.700000000000003,99999,99999
26,junk,11/16/2017 00:00:00,0.000000,17.20,17.60,17.4,99999,99999
26,junk,11/16/2017 00:00:00,8.000000,16.80,17.60,17.200000000000003,99999,99999
26,junk,11/16/2017 00:00:00,32.000000,17.00,17.60,17.3,99999,99999
26,junk,11/16/2017 00:00:00,64.000000,17.20,17.60,17.4,99999,99999
26,junk,11/16/2017 00:00:00,96.000000,17.40,17.60,17.5,99999,99999
26,junk,11/16/2017 00:00:00,120.000000,17.00,17.60,17.3,99999,99999
26,junk,11/16/2017 00:00:00,144.000000,16.40,17.40,16.9,99999,99999
26,junk,11/16/2017 00:00:00,176.000000,15.80,15.80,15.8,99999,99999
27,junk,11/17/2017 00:00:00,0.000000,17.00,17.40,17.2,99999,99999
27,junk,11/17/2017 00:00:00,24.000000,17.20,17.40,17.299999999999997,99999,99999
27,junk,11/17/2017 00:00:00,128.000000,17.00,17.40,17.2,99999,99999
27,junk,11/17/2017 00:00:00,144.000000,15.20,17.40,16.299999999999997,99999,99999
27,junk,11/17/2017 00:00:00,216.000000,14.80,14.80,14.8,99999,99999
27,junk,11/17/2017 00:00:00,304.000000,12.80,13.00,12.9,99999,99999
27,junk,11/17/2017 00:00:00,328.000000,12.40,12.60,12.5,99999,99999
27,junk,11/17/2017 00:00:00,408.000000,11.00,11.00,11.0,99999,99999
28,junk,11/21/2017 00:00:00,0.000000,16.00,17.20,16.6,99999,99999
28,junk,11/21/2017 00:00:00,8.000000,16.00,17.20,16.6,99999,99999
28,junk,11/21/2017 00:00:00,32.000000,15.80,17.20,16.5,99999,99999
28,junk,11/21/2017 00:00:00,64.000000,15.80,17.20,16.5,99999,99999
28,junk,11/21/2017 00:00:00,96.000000,16.00,17.60,16.8,99999,99999
28,junk,11/21/2017 00:00:00,112.000000,16.80,17.40,17.1,99999,99999
28,junk,11/21/2017 00:00:00,144.000000,15.80,16.60,16.200000000000003,99999,99999
28,junk,11/21/2017 00:00:00,176.000000,15.40,15.60,15.5,99999,99999
29,junk,11/22/2017 00:00:00,0.000000,14.60,17.00,15.8,99999,99999
29,junk,11/22/2017 00:00:00,16.000000,14.80,17.00,15.9,99999,99999
29,junk,11/22/2017 00:00:00,64.000000,15.60,17.20,16.4,99999,99999
29,junk,11/22/2017 00:00:00,112.000000,14.60,17.20,15.899999999999999,99999,99999
29,junk,11/22/2017 00:00:00,160.000000,14.00,15.40,14.7,99999,99999
29,junk,11/22/2017 00:00:00,216.000000,13.20,13.80,13.5,99999,99999
29,junk,11/22/2017 00:00:00,256.000000,12.80,13.00,12.9,99999,99999
29,junk,11/22/2017 00:00:00,320.000000,11.80,11.80,11.8,99999,99999
30,junk,11/23/2017 00:00:00,0.000000,14.40,16.40,15.399999999999999,99999,99999
30,junk,11/23/2017 00:00:00,16.000000,14.40,16.40,15.399999999999999,99999,99999
30,junk,11/23/2017 00:00:00,48.000000,14.80,17.00,15.9,99999,99999
30,junk,11/23/2017 00:00:00,80.000000,15.20,17.40,16.299999999999997,99999,99999
30,junk,11/23/2017 00:00:00,120.000000,15.40,17.00,16.2,99999,99999
30,junk,11/23/2017 00:00:00,152.000000,14.40,15.80,15.100000000000001,99999,99999
30,junk,11/23/2017 00:00:00,192.000000,13.60,13.80,13.7,99999,99999
30,junk,11/23/2017 00:00:00,232.000000,13.00,13.00,13.0,99999,99999
31,junk,11/24/2017 00:00:00,0.000000,10.00,15.80,12.9,99999,99999
31,junk,11/24/2017 00:00:00,24.000000,10.00,15.80,12.9,99999,99999
31,junk,11/24/2017 00:00:00,48.000000,9.60,17.20,13.399999999999999,99999,99999
31,junk,11/24/2017 00:00:00,88.000000,4.80,15.20,10.0,99999,99999
31,junk,11/24/2017 00:00:00,128.000000,4.60,12.40,8.5,99999,99999
31,junk,11/24/2017 00:00:00,192.000000,4.20,8.20,6.199999999999999,99999,99999
31,junk,11/24/2017 00:00:00,200.000000,4.20,8.00,6.1,99999,99999
31,junk,11/24/2017 00:00:00,248.000000,5.00,7.60,6.3,99999,99999
32,junk,11/30/2017 00:00:00,0.000000,16.60,16.80,16.700000000000003,99999,99999
32,junk,11/30/2017 00:00:00,8.000000,16.60,16.80,16.700000000000003,99999,99999
32,junk,11/30/2017 00:00:00,40.000000,16.40,16.80,16.6,99999,99999
32,junk,11/30/2017 00:00:00,64.000000,16.20,16.80,16.5,99999,99999
32,junk,11/30/2017 00:00:00,96.000000,16.20,16.40,16.299999999999997,99999,99999
32,junk,11/30/2017 00:00:00,128.000000,16.20,16.40,16.299999999999997,99999,99999
32,junk,11/30/2017 00:00:00,152.000000,16.00,16.20,16.1,99999,99999
32,junk,11/30/2017 00:00:00,192.000000,15.60,15.60,15.6,99999,99999
33,junk,12/01/2017 00:00:00,0.000000,15.40,16.60,16.0,99999,99999
33,junk,12/01/2017 00:00:00,8.000000,15.40,16.60,16.0,99999,99999
33,junk,12/01/2017 00:00:00,32.000000,15.60,17.00,16.3,99999,99999
33,junk,12/01/2017 00:00:00,56.000000,15.40,17.40,16.4,99999,99999
33,junk,12/01/2017 00:00:00,88.000000,16.20,17.00,16.6,99999,99999
33,junk,12/01/2017 00:00:00,112.000000,16.20,16.60,16.4,99999,99999
33,junk,12/01/2017 00:00:00,136.000000,15.80,16.20,16.0,99999,99999
33,junk,12/01/2017 00:00:00,168.000000,16.00,16.00,16.0,99999,99999
34,junk,12/02/2017 00:00:00,0.000000,15.40,17.00,16.2,99999,99999
34,junk,12/02/2017 00:00:00,16.000000,15.00,17.00,16.0,99999,99999
34,junk,12/02/2017 00:00:00,40.000000,14.80,16.60,15.700000000000001,99999,99999
34,junk,12/02/2017 00:00:00,72.000000,14.20,16.80,15.5,99999,99999
34,junk,12/02/2017 00:00:00,104.000000,15.40,16.60,16.0,99999,99999
34,junk,12/02/2017 00:00:00,136.000000,14.80,16.20,15.5,99999,99999
34,junk,12/02/2017 00:00:00,168.000000,14.20,15.80,15.0,99999,99999
34,junk,12/02/2017 00:00:00,208.000000,14.40,15.20,14.8,99999,99999
35,junk,12/04/2017 00:00:00,0.000000,13.80,17.80,15.8,99999,99999
35,junk,12/04/2017 00:00:00,8.000000,14.80,18.00,16.4,99999,99999
35,junk,12/04/2017 00:00:00,24.000000,15.80,17.80,16.8,99999,99999
35,junk,12/04/2017 00:00:00,48.000000,16.00,17.80,16.9,99999,99999
35,junk,12/04/2017 00:00:00,72.000000,16.40,17.80,17.1,99999,99999
35,junk,12/04/2017 00:00:00,88.000000,16.60,17.20,16.9,99999,99999
35,junk,12/04/2017 00:00:00,112.000000,15.80,16.40,16.1,99999,99999
35,junk,12/04/2017 00:00:00,136.000000,14.60,14.60,14.6,99999,99999
36,junk,12/05/2017 00:00:00,0.000000,17.20,18.40,17.799999999999997,99999,99999
36,junk,12/05/2017 00:00:00,8.000000,17.40,18.40,17.9,99999,99999
36,junk,12/05/2017 00:00:00,32.000000,15.80,18.00,16.9,99999,99999
36,junk,12/05/2017 00:00:00,48.000000,15.20,17.00,16.1,99999,99999
36,junk,12/05/2017 00:00:00,80.000000,16.40,17.00,16.7,99999,99999
36,junk,12/05/2017 00:00:00,96.000000,16.40,17.00,16.7,99999,99999
36,junk,12/05/2017 00:00:00,128.000000,15.60,16.00,15.8,99999,99999
36,junk,12/05/2017 00:00:00,144.000000,15.60,15.80,15.7,99999,99999
37,junk,12/06/2017 00:00:00,0.000000,17.20,18.80,18.0,99999,99999
37,junk,12/06/2017 00:00:00,8.000000,17.20,18.80,18.0,99999,99999
37,junk,12/06/2017 00:00:00,24.000000,17.20,18.60,17.9,99999,99999
37,junk,12/06/2017 00:00:00,40.000000,15.60,18.40,17.0,99999,99999
37,junk,12/06/2017 00:00:00,56.000000,14.80,18.20,16.5,99999,99999
37,junk,12/06/2017 00:00:00,72.000000,14.80,17.80,16.3,99999,99999
37,junk,12/06/2017 00:00:00,96.000000,14.80,15.00,14.9,99999,99999
38,junk,12/10/2017 00:00:00,0.000000,13.20,18.00,15.6,99999,99999
38,junk,12/10/2017 00:00:00,24.000000,13.40,18.00,15.7,99999,99999
38,junk,12/10/2017 00:00:00,72.000000,11.80,18.00,14.9,99999,99999
38,junk,12/10/2017 00:00:00,120.000000,12.40,13.80,13.100000000000001,99999,99999
38,junk,12/10/2017 00:00:00,176.000000,11.40,12.20,11.8,99999,99999
38,junk,12/10/2017 00:00:00,256.000000,6.40,8.40,7.4,99999,99999
38,junk,12/10/2017 00:00:00,304.000000,7.00,8.20,7.6,99999,99999
38,junk,12/10/2017 00:00:00,328.000000,7.60,7.80,7.699999999999999,99999,99999
39,junk,12/11/2017 00:00:00,0.000000,17.60,18.00,17.8,99999,99999
39,junk,12/11/2017 00:00:00,8.000000,17.80,18.00,17.9,99999,99999
39,junk,12/11/2017 00:00:00,24.000000,17.60,18.00,17.8,99999,99999
39,junk,12/11/2017 00:00:00,48.000000,17.60,18.00,17.8,99999,99999
39,junk,12/11/2017 00:00:00,64.000000,17.60,18.00,17.8,99999,99999
39,junk,12/11/2017 00:00:00,80.000000,17.40,17.80,17.6,99999,99999
39,junk,12/11/2017 00:00:00,104.000000,17.00,18.00,17.5,99999,99999
39,junk,12/11/2017 00:00:00,128.000000,15.40,15.40,15.4,99999,99999
40,junk,12/12/2017 00:00:00,0.000000,17.60,18.00,17.8,99999,99999
40,junk,12/12/2017 00:00:00,8.000000,17.60,18.00,17.8,99999,99999
40,junk,12/12/2017 00:00:00,24.000000,17.60,17.80,17.700000000000003,99999,99999
40,junk,12/12/2017 00:00:00,40.000000,17.80,18.00,17.9,99999,99999
40,junk,12/12/2017 00:00:00,56.000000,17.80,18.00,17.9,99999,99999
40,junk,12/12/2017 00:00:00,72.000000,17.80,17.80,17.8,99999,99999
40,junk,12/12/2017 00:00:00,88.000000,16.20,17.60,16.9,99999,99999
40,junk,12/12/2017 00:00:00,112.000000,14.60,15.00,14.8,99999,99999
41,junk,12/13/2017 00:00:00,0.000000,15.60,17.60,16.6,99999,99999
41,junk,12/13/2017 00:00:00,16.000000,15.20,17.60,16.4,99999,99999
41,junk,12/13/2017 00:00:00,64.000000,14.40,17.20,15.8,99999,99999
41,junk,12/13/2017 00:00:00,96.000000,15.00,17.60,16.3,99999,99999
41,junk,12/13/2017 00:00:00,120.000000,11.40,16.80,14.100000000000001,99999,99999
41,junk,12/13/2017 00:00:00,152.000000,11.60,15.40,13.5,99999,99999
41,junk,12/13/2017 00:00:00,208.000000,9.80,10.60,10.2,99999,99999
41,junk,12/13/2017 00:00:00,232.000000,10.20,10.40,10.3,99999,99999
42,junk,12/14/2017 00:00:00,0.000000,16.80,18.20,17.5,99999,99999
42,junk,12/14/2017 00:00:00,8.000000,16.80,18.20,17.5,99999,99999
42,junk,12/14/2017 00:00:00,24.000000,16.80,18.20,17.5,99999,99999
42,junk,12/14/2017 00:00:00,40.000000,16.80,18.20,17.5,99999,99999
42,junk,12/14/2017 00:00:00,64.000000,16.00,18.20,17.1,99999,99999
42,junk,12/14/2017 00:00:00,80.000000,16.60,18.20,17.4,99999,99999
42,junk,12/14/2017 00:00:00,96.000000,16.00,16.40,16.2,99999,99999
42,junk,12/14/2017 00:00:00,120.000000,15.60,15.60,15.6,99999,99999
43,junk,12/16/2017 00:00:00,0.000000,17.80,18.00,17.9,99999,99999
43,junk,12/16/2017 00:00:00,16.000000,17.80,18.00,17.9,99999,99999
43,junk,12/16/2017 00:00:00,48.000000,17.80,18.00,17.9,99999,99999
43,junk,12/16/2017 00:00:00,80.000000,16.00,16.60,16.3,99999,99999
43,junk,12/16/2017 00:00:00,128.000000,14.00,14.80,14.4,99999,99999
43,junk,12/16/2017 00:00:00,168.000000,13.20,13.60,13.399999999999999,99999,99999
43,junk,12/16/2017 00:00:00,200.000000,13.00,13.20,13.1,99999,99999
43,junk,12/16/2017 00:00:00,216.000000,12.40,12.60,12.5,99999,99999
44,junk,12/17/2017 00:00:00,0.000000,16.60,17.80,17.200000000000003,99999,99999
44,junk,12/17/2017 00:00:00,8.000000,16.60,17.80,17.200000000000003,99999,99999
